unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1510704000,15/11/2017,ETH/USDT,335.61,339,324,331.33,15409.67,5116263.34,NULL
1510617600,14/11/2017,ETH/USDT,312.99,337.54,312.94,335.61,17479.57,5682689.3,NULL
1510531200,13/11/2017,ETH/USDT,305.24,318.88,303.7,312.99,15399.84,4804508.58,NULL
1510444800,12/11/2017,ETH/USDT,310.02,316.99,281.01,305.24,20889.35,6276531.03,NULL
1510358400,11/11/2017,ETH/USDT,293.5,318,291.91,310.02,10764.3,3256927.49,NULL
1510272000,10/11/2017,ETH/USDT,317.87,322.65,285.82,293.5,15463.01,4721270.61,NULL
1510185600,9/11/2017,ETH/USDT,303.02,329,299.5,317.87,11093.28,3509086.96,NULL
1510099200,8/11/2017,ETH/USDT,291.78,320,290.02,303.02,15603.8,4729826.12,NULL
1510012800,7/11/2017,ETH/USDT,297.97,303.52,287,291.78,9302.34,2731426.72,NULL
1509926400,6/11/2017,ETH/USDT,295.53,305.58,290.11,297.97,7466.26,2218959.5,NULL
1509840000,5/11/2017,ETH/USDT,298.04,302.14,293.13,295.53,6614.04,1967164.34,NULL
1509753600,4/11/2017,ETH/USDT,304.08,304.99,292.11,298.04,7765.91,2315342.78,NULL
1509667200,3/11/2017,ETH/USDT,283.12,307,282,304.08,8057.59,2360525.71,NULL
1509580800,2/11/2017,ETH/USDT,287.01,293,274.73,283.12,13163.53,3736468.51,NULL
1509494400,1/11/2017,ETH/USDT,304.9,305.9,286.34,287.01,9807.45,2938149.94,NULL
1509408000,31/10/2017,ETH/USDT,307.25,309.99,304.01,304.9,7631.45,2344790.92,NULL
1509321600,30/10/2017,ETH/USDT,305,316,302.1,307.25,8863.26,2725859.28,NULL
1509235200,29/10/2017,ETH/USDT,291.87,309.4,291.86,305,8975.34,2702954.94,NULL
1509148800,28/10/2017,ETH/USDT,296.33,297,290.1,291.87,5833.59,1711301.74,NULL
1509062400,27/10/2017,ETH/USDT,294.71,298.1,292.03,296.33,6230.29,1840292.6,NULL
1508976000,26/10/2017,ETH/USDT,294.49,299.76,291.03,294.71,7760.28,2290879.1,NULL
1508889600,25/10/2017,ETH/USDT,297.38,300,281,294.49,9624.76,2818151.89,NULL
1508803200,24/10/2017,ETH/USDT,281.09,310,275.5,297.38,13991.58,4230858.49,NULL
1508716800,23/10/2017,ETH/USDT,293.79,294.6,272.2,281.09,9580.48,2720877.48,NULL
1508630400,22/10/2017,ETH/USDT,298.94,306.99,290,293.79,7149.29,2113555.82,NULL
1508544000,21/10/2017,ETH/USDT,304.51,305.34,290,298.94,8498.8,2531002.63,NULL
1508457600,20/10/2017,ETH/USDT,308.66,311.18,302,304.51,8696.57,2654276.53,NULL
1508371200,19/10/2017,ETH/USDT,309.7,315,300,308.66,8637.51,2662555.18,NULL
1508284800,18/10/2017,ETH/USDT,315.19,318,284.68,309.7,12779.33,3877210.96,NULL
1508198400,17/10/2017,ETH/USDT,335.19,336.58,312.65,315.19,8092.4,2620614.96,NULL
1508112000,16/10/2017,ETH/USDT,337.96,354,332.78,335.19,8634.15,2946408.58,NULL
1508025600,15/10/2017,ETH/USDT,342,348,316.17,337.96,9964.35,3311218.81,NULL
1507939200,14/10/2017,ETH/USDT,337.96,349.8,335,342,7698,2644022.46,NULL
1507852800,13/10/2017,ETH/USDT,303.99,353.96,297,337.96,17766.25,5782386.5,NULL
1507766400,12/10/2017,ETH/USDT,304.01,310,302.71,303.99,7775.58,2381102.13,NULL
1507680000,11/10/2017,ETH/USDT,298.64,305.5,298.02,304.01,3715.65,1122578.04,NULL
1507593600,10/10/2017,ETH/USDT,297.19,308.56,293,298.64,6691.84,2011440.17,NULL
1507507200,9/10/2017,ETH/USDT,311.07,312.13,286.65,297.19,4852.92,1452816.74,NULL
1507420800,8/10/2017,ETH/USDT,311.01,317.07,309,311.07,2952.08,921220.96,NULL
1507334400,7/10/2017,ETH/USDT,310.8,318.5,303.6,311.01,2120.52,658190.78,NULL
1507248000,6/10/2017,ETH/USDT,294.81,310.8,293.78,310.8,3510.89,1054697,NULL
1507161600,5/10/2017,ETH/USDT,291.99,297.44,285.53,294.81,3370.96,982644.49,NULL
1507075200,4/10/2017,ETH/USDT,292.48,297.97,288,291.99,3989.57,1168807.66,NULL
1506988800,3/10/2017,ETH/USDT,296.5,301.99,283.18,292.48,5518.95,1614235.08,NULL
1506902400,2/10/2017,ETH/USDT,303.95,305,295,296.5,3670.04,1104217.48,NULL
1506816000,1/10/2017,ETH/USDT,304.36,306,294,303.95,5034.38,1511264.71,NULL
1506729600,30/9/2017,ETH/USDT,292.22,307.49,292.22,304.36,3997.83,1207595.88,NULL
1506643200,29/9/2017,ETH/USDT,302.44,303,274,292.22,10997.93,3187358.83,NULL
1506556800,28/9/2017,ETH/USDT,309.74,311.81,296.89,302.44,6521.08,1984843.83,NULL
1506470400,27/9/2017,ETH/USDT,287.9,313,286.13,309.74,5467.39,1626645.28,NULL
1506384000,26/9/2017,ETH/USDT,294.42,296.81,286.24,287.9,4527.17,1320510.93,NULL
1506297600,25/9/2017,ETH/USDT,282,299,281.34,294.42,5861.15,1702847.03,NULL
1506211200,24/9/2017,ETH/USDT,285.93,294.61,275,282,5544.62,1574147.48,NULL
1506124800,23/9/2017,ETH/USDT,264,286.23,255.11,285.93,2821.68,788085.05,NULL
1506038400,22/9/2017,ETH/USDT,257,272.97,253.01,264,1463.53,382707.68,NULL
1505952000,21/9/2017,ETH/USDT,282,287,252.1,257,1909.37,515321.69,NULL
1505865600,20/9/2017,ETH/USDT,284,294,275.91,282,1054.54,301038.78,NULL
1505779200,19/9/2017,ETH/USDT,294.57,300,277.41,284,1858.5,532540.71,NULL
1505692800,18/9/2017,ETH/USDT,257.55,306.22,257.11,294.57,4121.19,1181549.67,NULL
1505606400,17/9/2017,ETH/USDT,249.31,264.39,239.02,257.55,4589.96,1143692.64,NULL
1505520000,16/9/2017,ETH/USDT,253,271.81,235.51,249.31,10265.41,2621693.27,NULL
1505433600,15/9/2017,ETH/USDT,215.21,270.93,192,253,14101.49,3291332.29,NULL
1505347200,14/9/2017,ETH/USDT,276.91,283.77,215,215.21,12488.22,3082667.27,NULL
1505260800,13/9/2017,ETH/USDT,293.96,294.5,257.05,276.91,6341.5,1730175.07,NULL
1505174400,12/9/2017,ETH/USDT,297.3,316.46,286.01,293.96,5140.78,1562612.65,NULL
1505088000,11/9/2017,ETH/USDT,293.5,304.98,285.21,297.3,4779.63,1421764.78,NULL
1505001600,10/9/2017,ETH/USDT,296.74,302.78,261.03,293.5,4060.25,1155244.93,NULL
1504915200,9/9/2017,ETH/USDT,302.99,307,281.66,296.74,2713.25,805572.88,NULL
1504828800,8/9/2017,ETH/USDT,334.49,335.1,272,302.99,4874.53,1481290.06,NULL
1504742400,7/9/2017,ETH/USDT,335,342.5,320.17,334.49,2977.82,985179.06,NULL
1504656000,6/9/2017,ETH/USDT,312.09,336.34,312.09,335,5243.66,1714528.14,NULL
1504569600,5/9/2017,ETH/USDT,283.77,321.52,235.55,312.09,7840.86,2253410.75,NULL
1504483200,4/9/2017,ETH/USDT,341.77,344.55,267.94,283.77,6366.69,1893325.25,NULL
1504396800,3/9/2017,ETH/USDT,343.14,367.28,320.08,341.77,5012.55,1718948.68,NULL
1504310400,2/9/2017,ETH/USDT,388.46,394.32,320.08,343.14,7919.71,2791543.78,NULL
1504224000,1/9/2017,ETH/USDT,384.79,394.39,383.18,388.46,4156.84,1618914.43,NULL
1504137600,31/8/2017,ETH/USDT,385.93,389.36,377.78,384.79,4375.31,1681160.72,NULL
1504051200,30/8/2017,ETH/USDT,374.7,393.71,362.05,385.93,4331.81,1636125.32,NULL
1503964800,29/8/2017,ETH/USDT,346,377.6,346,374.7,2900.75,1054485.89,NULL
1503878400,28/8/2017,ETH/USDT,348.13,351,331.95,346,4230.19,1447042.11,NULL
1503792000,27/8/2017,ETH/USDT,330.79,348.13,330.73,348.13,4580.62,1536125.51,NULL
1503705600,26/8/2017,ETH/USDT,327.24,335.44,323.41,330.79,4821.82,1583578.33,NULL
1503619200,25/8/2017,ETH/USDT,323.42,338.28,323.42,327.24,7026.71,2321556.04,NULL
1503532800,24/8/2017,ETH/USDT,315.74,328.04,314.01,323.42,6608.08,2113017.42,NULL
1503446400,23/8/2017,ETH/USDT,309.8,324.99,309.41,315.74,8532.37,2711275.03,NULL
1503360000,22/8/2017,ETH/USDT,323.29,330.41,144.21,309.8,7807.91,2408767.25,NULL
1503273600,21/8/2017,ETH/USDT,299.1,346.52,294.6,323.29,5134.54,1661944.36,NULL
1503187200,20/8/2017,ETH/USDT,290.91,300.53,282.85,299.1,2469.49,730800.66,NULL
1503100800,19/8/2017,ETH/USDT,293.96,299.9,278,290.91,2140.08,618248.58,NULL
1503014400,18/8/2017,ETH/USDT,302,311.79,283.94,293.96,9392.79,2815460.24,NULL
1502928000,17/8/2017,ETH/USDT,303.61,312.18,298.21,302,6155.32,1890017.53,NULL
